area_num,area,date,mean_tmp,min_tmp,max_tmp,mean_td,mean_pha
114,wonju,2020-09-01,25.7,21.4,30,19.6,992.4
114,wonju,2020-09-02,23.7,22.8,25,21.8,986
114,wonju,2020-09-03,22.6,20.4,25.9,18.4,979
114,wonju,2020-09-04,22.6,18.7,26.9,14.9,995.3
114,wonju,2020-09-05,20.4,16.8,23.7,16.6,996.8
114,wonju,2020-09-06,20.2,17.1,25.5,16,992
114,wonju,2020-09-07,19,16,20.8,16.8,974.4
114,wonju,2020-09-08,22.6,19.7,26.6,15.9,991.6
114,wonju,2020-09-09,20.3,17.7,25.4,17,992.8
114,wonju,2020-09-10,21.2,17.4,25.8,16.7,992.2
114,wonju,2020-09-11,20.9,17.5,26.3,15.3,997.5
114,wonju,2020-09-12,18.9,17.2,21.6,16.1,998.2
114,wonju,2020-09-13,20.2,15.4,25.4,14.4,997.9
114,wonju,2020-09-14,20.3,16.2,25.1,16,997
114,wonju,2020-09-15,22.2,17.7,27.2,16.2,995.3
114,wonju,2020-09-16,21.5,20.1,25.5,18,992.5
114,wonju,2020-09-17,20.4,17.7,23.6,16.3,992.8
114,wonju,2020-09-18,20.5,16.8,25.1,12.6,995.4
114,wonju,2020-09-19,19.1,15.8,23.8,12.8,997.6
114,wonju,2020-09-20,17.6,12,24,9.1,999.2
114,wonju,2020-09-21,16.7,10.5,23.1,10,1001
114,wonju,2020-09-22,17.7,12.6,23.6,10.1,1001.5
114,wonju,2020-09-23,17.1,12.7,21.8,10.7,1000.8
114,wonju,2020-09-24,18.6,13.9,24.6,11.8,997.9
114,wonju,2020-09-25,18.1,13.7,24.1,11.7,995.9
114,wonju,2020-09-26,17.6,12.8,23.2,11.3,999
114,wonju,2020-09-27,18,12.6,24,12,1001.1
114,wonju,2020-09-28,17.8,12,24.8,11.1,999.3
114,wonju,2020-09-29,17.3,12,23.3,11.4,994.3
114,wonju,2020-09-30,18.2,13.3,24,12,993.3
114,wonju,2020-10-01,18.9,14.5,24,13,996
114,wonju,2020-10-02,19.8,16.6,23.4,13.7,997.3
114,wonju,2020-10-03,18.4,16.8,21.6,15.4,997.5
114,wonju,2020-10-04,17,11.3,21,10.6,994.6
114,wonju,2020-10-05,12.4,7.1,18,4.3,999.9
114,wonju,2020-10-06,12.7,6.9,18.8,5.2,1004.4
114,wonju,2020-10-07,14.7,8.5,21.9,7.2,1008.1
114,wonju,2020-10-08,14.8,9,22.3,6,1009.4
114,wonju,2020-10-09,15,8.6,22.6,6.6,1005.8
114,wonju,2020-10-10,15,8.7,20.8,8.1,1002.3
114,wonju,2020-10-11,15.3,9.8,19.8,9.8,998.7
114,wonju,2020-10-12,15.7,11.9,20.9,10.6,997.5
114,wonju,2020-10-13,12.4,8.7,17.5,7,1002.8
114,wonju,2020-10-14,11.6,7.8,18.2,3.7,1006.7
114,wonju,2020-10-15,10.8,5.9,17.3,1.4,1007.8
114,wonju,2020-10-16,10.7,5.8,16.1,5.3,1006
114,wonju,2020-10-17,11.1,6.7,17.8,5.4,1005.3
114,wonju,2020-10-18,10.8,3.6,18.3,4.6,1006.2
114,wonju,2020-10-19,12.5,6.2,20.3,6.3,1007.2
114,wonju,2020-10-20,12.7,6.5,20.7,6.7,1008.1
114,wonju,2020-10-21,11.9,8.6,16,7.6,1001.8
114,wonju,2020-10-22,12.4,8.4,17.5,6.2,995.6
114,wonju,2020-10-23,8.1,3.8,13.8,-0.5,996.4
114,wonju,2020-10-24,7.2,0.9,13.2,-3.1,1000.3
114,wonju,2020-10-25,8.8,1.3,17.2,1.9,1002.4
114,wonju,2020-10-26,10.4,3.7,18,4.6,1002.3
114,wonju,2020-10-27,11.3,5.4,18.5,6.3,1003.4
114,wonju,2020-10-28,12.3,6.5,19.1,3,1004.2
114,wonju,2020-10-29,8.3,2.1,15.9,-1.2,1005.9
114,wonju,2020-10-30,9.8,2.5,18.1,0.3,1007.6
114,wonju,2020-10-31,11.1,3.9,17.4,4.1,1006.8
114,wonju,2020-11-01,12.1,10.4,13.4,9,1002.2
114,wonju,2020-11-02,10.7,7.2,15.7,0.3,1002
114,wonju,2020-11-03,5.7,2,8.5,-7.2,1003.1
114,wonju,2020-11-04,3.7,-1.5,9.9,-9.8,1007.1
114,wonju,2020-11-05,7.3,-1.1,15.2,-3,1009.3
114,wonju,2020-11-06,11.5,7.5,16.2,3.6,1003.7
114,wonju,2020-11-07,13.6,9.4,18.3,4.9,1000
114,wonju,2020-11-08,8.7,4.1,13.5,-6.5,1003.3
114,wonju,2020-11-09,5.5,-0.8,10.2,-7.2,1007
114,wonju,2020-11-10,6,0.3,12.4,-4.5,1010
114,wonju,2020-11-11,6.6,0.2,15,-2.3,1013.8
114,wonju,2020-11-12,7.9,0.9,16.8,-1.8,1012.3
114,wonju,2020-11-13,8.7,2.4,16.3,2.3,1010.7
114,wonju,2020-11-14,10,3,18.1,3.4,1011.6
114,wonju,2020-11-15,9.7,4.2,16.6,4.2,1009.3
114,wonju,2020-11-16,9.7,4.4,17,4.6,1008.5
114,wonju,2020-11-17,13.4,6.2,19.4,7.8,1006.2
114,wonju,2020-11-18,17,12.8,20,13,999.2
114,wonju,2020-11-19,16.1,9.3,22.2,11.6,990.2
114,wonju,2020-11-20,5.1,2.9,9.4,-0.1,1000.4
114,wonju,2020-11-21,6.7,-0.5,12.9,0,1005.5
114,wonju,2020-11-22,6.9,3,10.3,2.5,1003.6
114,wonju,2020-11-23,2.3,-0.6,6.5,-4.6,1009.1
114,wonju,2020-11-24,2.8,-1.3,8.4,-4.9,1009.7
114,wonju,2020-11-25,2.9,-1.6,8.9,-2.4,1009.1
114,wonju,2020-11-26,4,-0.4,10.3,-0.9,1008.3
114,wonju,2020-11-27,4.1,1,8.2,-2.6,1006.8
114,wonju,2020-11-28,0.9,-1.8,4.3,-9.4,1009.5
114,wonju,2020-11-29,0.6,-3.2,3.7,-6.6,1010.8
114,wonju,2020-11-30,-0.4,-4.6,4.2,-8.7,1015.7
114,wonju,2020-12-01,0.4,-5.6,6.3,-9.1,1016.4
114,wonju,2020-12-02,1.8,-1.3,5.7,-6.2,1011.8
114,wonju,2020-12-03,0.6,-3.1,5.4,-8.8,1010.3
114,wonju,2020-12-04,-1.7,-6,3.7,-9.7,1011.3
114,wonju,2020-12-05,-0.2,-6,6,-6.5,1011.3
114,wonju,2020-12-06,1.9,-2.2,7.7,-3.7,1009.7
114,wonju,2020-12-07,2.4,-1.2,7.2,-5.8,1009
114,wonju,2020-12-08,-1.2,-4.7,4,-10.7,1010
114,wonju,2020-12-09,-0.6,-6.7,5.3,-9.1,1008.4
114,wonju,2020-12-10,3.9,0.7,7.5,-2.9,1004.3
114,wonju,2020-12-11,4.4,-0.2,8.8,-0.9,1001.1
114,wonju,2020-12-12,2.6,-1.3,7.3,-7.1,1000.4
114,wonju,2020-12-13,-1.4,-4.6,1.2,-5.8,1000
114,wonju,2020-12-14,-6.7,-8.8,-4.4,-17.5,1009
114,wonju,2020-12-15,-7.8,-11.7,-3.9,-20.1,1011.5
114,wonju,2020-12-16,-8.8,-14.4,-3.5,-18.4,1011.6
114,wonju,2020-12-17,-7.8,-14.6,-2.3,-16.3,1011.9
114,wonju,2020-12-18,-2.3,-5.8,2.2,-9.9,1009
114,wonju,2020-12-19,-5.9,-10.5,-0.8,-15.5,1013.6
114,wonju,2020-12-20,-5.9,-11.7,0.2,-14.2,1013.3
114,wonju,2020-12-21,-4.2,-10.4,2.8,-10.5,1010.6
114,wonju,2020-12-22,-1.7,-6.8,4.8,-5.2,1007.8
114,wonju,2020-12-23,1.4,-3.7,5.7,-1.9,1004.2
114,wonju,2020-12-24,3.5,-0.6,6.9,-4.5,999.2
114,wonju,2020-12-25,-1.2,-5.1,3.1,-10.9,1004.7
114,wonju,2020-12-26,-0.3,-4.6,6.1,-5.9,1006.2
114,wonju,2020-12-27,2.7,-2.1,8.8,-2.4,1003.7
114,wonju,2020-12-28,4.4,1,11,-1.3,1005
114,wonju,2020-12-29,0.8,-2.3,6.3,-2.9,1001.8
114,wonju,2020-12-30,-8.8,-11.8,-2.3,-18.2,1002.6
114,wonju,2020-12-31,-8.9,-13.3,-4.7,-16.5,1006.9
114,wonju,2021-01-01,-6.1,-12,-0.3,-10.7,1006.8
114,wonju,2021-01-02,-4.9,-9,-0.7,-14.6,1009.5
114,wonju,2021-01-03,-5.6,-10.5,-1,-14.8,1014.6
114,wonju,2021-01-04,-3.9,-11.2,1.5,-13.7,1012.4
114,wonju,2021-01-05,-3.8,-8.9,-0.7,-14.9,1010
114,wonju,2021-01-06,-7.4,-13.7,-3.1,-16.3,1004.2
114,wonju,2021-01-07,-12.6,-15.1,-4,-23.8,1005.6
114,wonju,2021-01-08,-13.6,-17.8,-9.9,-24.4,1004.9
114,wonju,2021-01-09,-12.4,-18.4,-7.5,-21.1,1005.1
114,wonju,2021-01-10,-9.6,-16.9,-3.7,-17.5,1008.9
114,wonju,2021-01-11,-8.8,-12.8,-4.5,-13.6,1007.7
114,wonju,2021-01-12,-5.4,-13.2,0.9,-9.9,999.6
114,wonju,2021-01-13,2.2,-5.4,8.5,-2.1,997
114,wonju,2021-01-14,1,-4.1,7.4,-5.5,1003.4
114,wonju,2021-01-15,4.4,-2.9,11.5,-1,998
114,wonju,2021-01-16,-2.3,-5.7,2.2,-8.8,1005.4
114,wonju,2021-01-17,-5,-10.1,-1.5,-14.8,1008.1
114,wonju,2021-01-18,-3.1,-6.7,0.8,-9.4,1002.1
114,wonju,2021-01-19,-6.9,-12.5,-1.2,-16.3,1013
114,wonju,2021-01-20,-3.4,-10.6,6.2,-11.6,1011.8
114,wonju,2021-01-21,2.6,-3.8,7.8,-2.7,1005.3
114,wonju,2021-01-22,5.5,3.2,8.1,4.2,1001.3
114,wonju,2021-01-23,6,0.5,13,0.8,1002.5
114,wonju,2021-01-24,4.7,-1.1,12.4,-0.5,1007.5
114,wonju,2021-01-25,4.5,-1.1,13.8,-1.4,1007.9
114,wonju,2021-01-26,4.3,2.2,6.2,1.1,1001.4
114,wonju,2021-01-27,2.3,-1.2,6.6,-5.9,1004.4
114,wonju,2021-01-28,-2.2,-7.7,4.1,-10.8,997.7
114,wonju,2021-01-29,-7.3,-10.8,-3.6,-21.5,1006.9
114,wonju,2021-01-30,-4.3,-9.4,3.2,-9,1007.3
114,wonju,2021-01-31,0.6,-7.6,9.7,-5.5,1008.6
114,wonju,2021-02-01,5,1.6,10.2,0.7,997.9
114,wonju,2021-02-02,-3.6,-5.9,2.3,-17,1005.9
114,wonju,2021-02-03,-3.1,-9.2,1.2,-12.5,1006.6
114,wonju,2021-02-04,-2.4,-5.4,0.2,-12.6,1007.7
114,wonju,2021-02-05,-0.1,-4.4,5.6,-6.8,1002.9
114,wonju,2021-02-06,5,-1.4,10.2,0.1,997.4
114,wonju,2021-02-07,5.7,0.3,10.3,-3.3,1001.7
114,wonju,2021-02-08,-1.7,-4.4,1,-15.1,1008.1
114,wonju,2021-02-09,-1.1,-6.5,4.6,-12.5,1009.4
114,wonju,2021-02-10,1.7,-2.9,6.1,-4.7,1007
114,wonju,2021-02-11,4.1,-1.8,10.9,-1.7,1006.9
114,wonju,2021-02-12,5.2,-1.3,13.7,-4,1006.5
114,wonju,2021-02-13,5.7,-1.9,15.7,-5.8,1006
114,wonju,2021-02-14,8.4,3,14.2,-1.9,997
114,wonju,2021-02-15,2.6,-3.7,8.4,-5.7,991.8
114,wonju,2021-02-16,-4.6,-6.4,-2.8,-11.4,997.2
114,wonju,2021-02-17,-7.4,-9.6,-4.5,-19.2,998.3
114,wonju,2021-02-18,-6,-10,-1.7,-16.8,1002.8
114,wonju,2021-02-19,0,-9.2,8,-6.9,999.2
114,wonju,2021-02-20,8.4,2.6,14.7,-1.4,991.9
114,wonju,2021-02-21,10,-0.2,20.4,-0.3,992.2
114,wonju,2021-02-22,8.8,3,16.1,-1,995.5
114,wonju,2021-02-23,1.9,-1.2,6.4,-15.4,1006.1
114,wonju,2021-02-24,2.7,-3,10.4,-13.1,1006.7
114,wonju,2021-02-25,3.5,-1.3,8.5,-7.9,1005.5
114,wonju,2021-02-26,6.4,-1.8,14.8,-6.2,1005.7
114,wonju,2021-02-27,6.9,-0.1,13.7,-3.5,1010.7
114,wonju,2021-02-28,7.3,-1.1,14.1,-4.3,1007.8
114,wonju,2021-03-01,5.4,0.5,12.3,3.5,996.8
114,wonju,2021-03-02,1.9,-0.3,5.7,-2.4,1006
114,wonju,2021-03-03,2.9,-3,8.9,-3.4,1011
114,wonju,2021-03-04,4.8,-0.1,10.4,-0.6,1006.3
114,wonju,2021-03-05,7.9,-0.2,16.4,1,1002.6
114,wonju,2021-03-06,5.7,3.3,9.2,-1.1,1009.3
114,wonju,2021-03-07,6.1,1.1,11,-1.6,1009.7
114,wonju,2021-03-08,6.4,-0.1,13.9,-1.8,1008.2
114,wonju,2021-03-09,6.7,0.4,13.1,-3,1007
114,wonju,2021-03-10,7.8,-0.1,16.7,-2.5,1009.9
114,wonju,2021-03-11,9.7,1.6,17.4,-4.3,1007.5
114,wonju,2021-03-12,9.5,8,11.3,1.3,1003.5
114,wonju,2021-03-13,9,2.6,14.7,1.1,1002.7
114,wonju,2021-03-14,9,5.7,13.1,2.4,1001.7
114,wonju,2021-03-15,10.2,2.7,16.5,2.4,998.2
114,wonju,2021-03-16,10.3,5.4,15.7,-0.8,996.5
114,wonju,2021-03-17,8.9,1.3,17.3,-2.5,1000.8
114,wonju,2021-03-18,11.5,2.8,18.3,0.7,1001.3
114,wonju,2021-03-19,14.4,10.8,19.6,1.7,1000.8
114,wonju,2021-03-20,9.7,7.8,12.8,3.8,995.2
114,wonju,2021-03-21,6.5,4.8,9.5,-0.1,995.6
114,wonju,2021-03-22,6.3,1.7,11.1,-6.1,1001.6
114,wonju,2021-03-23,8.8,0.6,16.9,-2.3,1002.7
114,wonju,2021-03-24,10.1,2.7,16.4,-2,1002.4
114,wonju,2021-03-25,12.1,5,19.1,1.2,1002.8
114,wonju,2021-03-26,12.9,4.6,21,-1.1,1002.5
114,wonju,2021-03-27,12.8,7.9,17.8,4.3,993
114,wonju,2021-03-28,10.6,8.9,15,8.6,985.3
114,wonju,2021-03-29,11.2,7.7,16.2,0.3,990.1
114,wonju,2021-03-30,11.1,2.6,18.6,-2.8,994.5
114,wonju,2021-03-31,13.5,4,22.9,-2.6,996.5
114,wonju,2021-04-01,15.7,7.6,22.5,-2.7,1001.4
114,wonju,2021-04-02,17.5,9.9,24.2,2.4,1001.4
114,wonju,2021-04-03,15,10.4,19.1,10.5,994.8
114,wonju,2021-04-04,10.2,6.2,13.7,3.2,997.8
114,wonju,2021-04-05,10.4,2.2,17.8,-2.4,1004
114,wonju,2021-04-06,13.4,6.5,20.5,0.5,1001.5
114,wonju,2021-04-07,13.6,6.2,20.6,-0.1,1001
114,wonju,2021-04-08,12.3,5.5,18.6,-2.6,999.8
114,wonju,2021-04-09,11.1,4.7,17.5,-0.8,1006.9
114,wonju,2021-04-10,11.9,4.5,18.2,0.3,1012.2
114,wonju,2021-04-11,14.2,5.7,21.5,1.5,1011
114,wonju,2021-04-12,14.2,12.3,17.2,5.9,1000.3
114,wonju,2021-04-13,11.6,6.5,15.9,6.4,994
114,wonju,2021-04-14,9.1,3.6,15.6,-2.9,1000.3
114,wonju,2021-04-15,10.8,3.4,18.6,-1.9,1000.3
114,wonju,2021-04-16,11.1,7,14.1,4.1,998.3
114,wonju,2021-04-17,8.5,4.7,14.4,1.4,996.6
114,wonju,2021-04-18,9.8,4.5,15.8,1.1,997.7
114,wonju,2021-04-19,12.8,4,20.6,2,999.4
114,wonju,2021-04-20,15.6,6.6,23.9,3.8,1002.7
114,wonju,2021-04-21,19,9.1,28.4,4.2,1003.4
114,wonju,2021-04-22,21.5,14.4,28.7,2.5,1001.3
114,wonju,2021-04-23,18.7,16,21.2,-0.4,1002.1
114,wonju,2021-04-24,17.2,12.8,23.3,0,1001.8
114,wonju,2021-04-25,16.4,9.7,21.9,2.7,1001.8
114,wonju,2021-04-26,15.5,8,21.5,0.5,1003.1
114,wonju,2021-04-27,15.2,10.3,19.5,5.1,1000
114,wonju,2021-04-28,15.8,12.5,20.7,3.9,998.1
114,wonju,2021-04-29,13.7,9.3,17.9,5.2,988.6
114,wonju,2021-04-30,10.7,8,13.1,7.4,986.5
114,wonju,2021-05-01,9.5,7.9,11.2,6.8,987.5
114,wonju,2021-05-02,12.2,7.2,18.5,4.9,997.8
114,wonju,2021-05-03,13.9,6.4,20.6,2.9,1000
114,wonju,2021-05-04,14.8,10.1,20.8,10.3,992
114,wonju,2021-05-05,14.6,9,19.4,3.2,994.3
114,wonju,2021-05-06,14.7,5.4,22.7,2.8,998.2
114,wonju,2021-05-07,14,9.2,19.1,5.5,989.1
114,wonju,2021-05-08,14.8,7.5,22.2,6,986.9
114,wonju,2021-05-09,15.7,9.2,21.7,1.1,991.5
114,wonju,2021-05-10,11.5,9.2,13.2,6.7,996.1
114,wonju,2021-05-11,17.2,7.9,25.6,4.1,996.3
114,wonju,2021-05-12,19.4,12,26.7,4.9,995
114,wonju,2021-05-13,21.3,12.8,29.3,10.8,993.7
114,wonju,2021-05-14,23,15.9,29.2,14.1,993.7
114,wonju,2021-05-15,21.5,19.5,23.4,16.6,989.5
114,wonju,2021-05-16,18.4,13.8,21.9,17.2,984
114,wonju,2021-05-17,15,12.9,17,13.8,989.2
114,wonju,2021-05-18,17.4,13.4,22.9,12.7,992.9
114,wonju,2021-05-19,19.5,12.4,26.3,10.2,994.3
114,wonju,2021-05-20,18.4,14.5,23,10.7,987.8
114,wonju,2021-05-21,15.4,12.8,18,12.2,987.9
114,wonju,2021-05-22,18.2,12.6,25,12.1,993.1
114,wonju,2021-05-23,19.7,12.8,25.5,12.4,993.2
114,wonju,2021-05-24,19.5,15.4,24.8,7.4,989.9
114,wonju,2021-05-25,14.4,11.3,19.1,7.3,989.4
114,wonju,2021-05-26,16.3,8.5,23.2,7.2,990.6
114,wonju,2021-05-27,15.1,13.2,18.7,11.6,984.6
114,wonju,2021-05-28,14.2,11.6,18.2,10.8,983.9
114,wonju,2021-05-29,15.7,12.2,20.7,10.5,989.1
114,wonju,2021-05-30,17.8,10.4,26.1,11.1,992
114,wonju,2021-05-31,19.4,15.5,24,14.7,994.1
114,wonju,2021-06-01,21,16.8,25.5,14.7,996.5
114,wonju,2021-06-02,23.1,15.7,29.3,13.6,995.3
114,wonju,2021-06-03,19.1,16.1,23.5,15.1,987
114,wonju,2021-06-04,18,13.3,24.3,10.1,984.5
114,wonju,2021-06-05,19.4,13.1,26,11.7,984.2
114,wonju,2021-06-06,21.5,15.1,27.3,14.2,989.8
114,wonju,2021-06-07,20.5,16.6,24.1,14.1,996.6
114,wonju,2021-06-08,23.1,17.3,29.4,12.8,998.1
114,wonju,2021-06-09,24.8,17.5,31.8,13.7,997.7
114,wonju,2021-06-10,24.9,19.5,31,15.3,994.3
114,wonju,2021-06-11,22.3,19.9,25.4,17.7,992.7
114,wonju,2021-06-12,23.6,17.6,30.3,17.3,994.3
114,wonju,2021-06-13,25.5,19.9,30.5,18,990.8
114,wonju,2021-06-14,25.1,20.4,30.5,18.1,988.3
114,wonju,2021-06-15,23.1,21.3,24.8,16.1,987.4
114,wonju,2021-06-16,22.3,18.3,26.8,14.2,988.6
114,wonju,2021-06-17,20.7,16.8,24.4,14.9,989.1
114,wonju,2021-06-18,20.7,19.3,22.9,18.1,984.3
114,wonju,2021-06-19,22.7,18.2,27.6,15.5,983.9
114,wonju,2021-06-20,23.6,16.7,29.2,14.1,983.9
114,wonju,2021-06-21,22.7,19.4,28.1,15.3,987.1
114,wonju,2021-06-22,21.6,16.7,28.2,14.8,991.5
114,wonju,2021-06-23,19.7,17.5,24.8,16.3,993.6
114,wonju,2021-06-24,22.4,16.3,28,15.8,994
114,wonju,2021-06-25,24.1,19,29.1,16.9,993.2
114,wonju,2021-06-26,20.5,18,23,17.1,993.6
114,wonju,2021-06-27,23.5,18.4,28.9,16.9,990.4
114,wonju,2021-06-28,23.2,20.6,27.4,17.3,988.4
114,wonju,2021-06-29,23.2,20,28.8,18.4,988.6
114,wonju,2021-06-30,23,20.1,29.2,18.8,990
114,wonju,2021-07-01,25,19,31.3,18.4,989.8
114,wonju,2021-07-02,24.6,21.1,29.9,17.5,992.1
114,wonju,2021-07-03,22,19.7,26.2,17.2,990.1
114,wonju,2021-07-04,22.1,20,23.9,20.2,987.5
114,wonju,2021-07-05,22.6,19.4,26.2,18.1,992.6
114,wonju,2021-07-06,24.8,20,29.2,19.2,990.1
114,wonju,2021-07-07,25.3,21.9,28.4,21.2,990.1
114,wonju,2021-07-08,25.7,21.7,30.6,21.3,987.9
114,wonju,2021-07-09,24.4,21.3,29.5,21,988.3
114,wonju,2021-07-10,23.9,22,29.3,21,990.6
114,wonju,2021-07-11,23.7,21.7,26.9,21.5,993.2
114,wonju,2021-07-12,26.2,21.3,32,20.8,993.3
114,wonju,2021-07-13,28.4,23.6,33.7,22.1,992.9
114,wonju,2021-07-14,28.9,24.4,33.8,22.2,995.3
114,wonju,2021-07-15,26.7,23.5,32.4,22.1,997.7
114,wonju,2021-07-16,26.3,21.9,32.9,21.5,997.6
114,wonju,2021-07-17,26.7,21.8,31.8,19.7,995.4
114,wonju,2021-07-18,27.3,22.5,32.2,19.9,994.8
114,wonju,2021-07-19,26.9,23.4,31.7,20.9,996.4
114,wonju,2021-07-20,27.2,23.3,32.2,21.6,997.5
114,wonju,2021-07-21,28.6,23.1,35,19.8,996.1
114,wonju,2021-07-22,29,22.7,35.3,19.6,994.2
114,wonju,2021-07-23,29.2,23.5,35.1,20.5,992.6
114,wonju,2021-07-24,29.2,24.1,35.6,19.8,991.5
114,wonju,2021-07-25,29.1,23.2,34.7,20.6,990
114,wonju,2021-07-26,29.1,23.9,33.9,20.1,988
114,wonju,2021-07-27,28.6,24.7,34.3,21.4,986.2
114,wonju,2021-07-28,28.4,23.2,33.5,20.9,986
114,wonju,2021-07-29,28.6,24.7,33.1,21.7,985.1
114,wonju,2021-07-30,29.3,24.9,34.5,22.1,983.8
114,wonju,2021-07-31,29.5,25.7,34.3,22.4,983.7
114,wonju,2021-08-01,26.6,23.4,32.5,22.6,984.2
114,wonju,2021-08-02,25.8,23.9,29.1,22.8,986.8
114,wonju,2021-08-03,26.7,23.5,32.5,22.5,991
114,wonju,2021-08-04,28.3,24.3,33,21.5,991.8
114,wonju,2021-08-05,28.8,24.7,33.6,21.9,989.3
114,wonju,2021-08-06,27.3,23.3,34.5,22,986.9
114,wonju,2021-08-07,26.8,22.7,31.8,20.8,986.5
114,wonju,2021-08-08,25.8,23.5,30.2,20.8,986.4
114,wonju,2021-08-09,26.6,23.2,31.4,18.4,986.6
114,wonju,2021-08-10,25.1,21.2,29,19,991.1
114,wonju,2021-08-11,26.2,22.1,31.3,19.7,993.3
114,wonju,2021-08-12,25.8,22.1,30.2,19.9,992.7
114,wonju,2021-08-13,25.5,22.6,28.9,19.4,989.7
114,wonju,2021-08-14,23.9,20.8,28.4,17.5,991.2
114,wonju,2021-08-15,24.2,18.7,30,17.1,996.9
114,wonju,2021-08-16,24.8,19.8,29.9,16.8,997.4
114,wonju,2021-08-17,23.8,19.9,28.5,16.1,993.5
114,wonju,2021-08-18,22.7,18.9,28,17.2,993.3
114,wonju,2021-08-19,23,18.3,29,16.1,994.9
114,wonju,2021-08-20,25.6,20,30.3,17.3,994.8
114,wonju,2021-08-21,24.6,21.7,28.3,19.6,987.1
114,wonju,2021-08-22,24.1,21.7,26.8,18.2,991.4
114,wonju,2021-08-23,21.1,19.6,22.6,18.7,992.4
114,wonju,2021-08-24,23.9,20.4,28.1,20.8,983.5
114,wonju,2021-08-25,23.5,22,25.5,20.2,989.7
114,wonju,2021-08-26,24,20.3,28.2,19.9,995.3
114,wonju,2021-08-27,21.3,18.9,25.1,18.7,996
114,wonju,2021-08-28,22,18.4,26.5,17.9,997.1
114,wonju,2021-08-29,22.2,19.6,26.5,18,996.8
114,wonju,2021-08-30,22.1,19.5,26.3,18.1,998.8
114,wonju,2021-08-31,20,17.5,23.1,18.1,997.6
114,wonju,2021-09-01,20,18.4,21.7,18.4,992.6
114,wonju,2021-09-02,22,18.7,25.8,16.4,993
114,wonju,2021-09-03,22.2,17.4,27.8,15.2,992.8
114,wonju,2021-09-04,20.9,15.5,26.9,13.3,998.4
114,wonju,2021-09-05,21,15.2,27.2,13.2,1001.5
114,wonju,2021-09-06,21.1,16.5,26,14.2,999.8
114,wonju,2021-09-07,20.1,17.7,21.2,18,991.4
114,wonju,2021-09-08,21.6,19,26.4,18.1,992.9
114,wonju,2021-09-09,21.7,17.4,27.2,17.7,996.8
114,wonju,2021-09-10,22.3,17.5,27.6,17.3,996.2
114,wonju,2021-09-11,22.8,18.4,28.2,17.7,995.6
114,wonju,2021-09-12,23,17.9,28.9,17.1,996.1
114,wonju,2021-09-13,23.5,19.8,28.8,16.5,999.6
114,wonju,2021-09-14,21.8,17.6,27.4,14.4,998.8
114,wonju,2021-09-15,21.1,15.7,27.8,13,999.4
114,wonju,2021-09-16,21.2,14.6,26.5,13.3,996
114,wonju,2021-09-17,20.3,16.4,24.4,14.9,992.8
114,wonju,2021-09-18,21,15.3,27.3,15.4,997.3
114,wonju,2021-09-19,21.3,16.8,26.3,14.1,998.9
114,wonju,2021-09-20,22.3,16,27.5,14.2,994.7
114,wonju,2021-09-21,21.3,19.5,24.2,18.3,988.4
114,wonju,2021-09-22,20.1,16.8,24.8,15.3,991.4
114,wonju,2021-09-23,19.7,16.9,23.4,13.1,999.5
114,wonju,2021-09-24,20.2,15.3,26.5,13.9,1005.4
114,wonju,2021-09-25,19.8,15.9,23.2,14.9,1006
114,wonju,2021-09-26,20.4,16,25.3,13.3,1003.4
114,wonju,2021-09-27,19.8,15,25.1,14.3,998.9
114,wonju,2021-09-28,21,17,25.3,15.3,995.9
114,wonju,2021-09-29,20.4,18.7,22,18.8,990.9
114,wonju,2021-09-30,20.5,17,26.3,16.5,991.8
114,wonju,2021-10-01,20.3,16,26.5,15.5,992.3
114,wonju,2021-10-02,19,15.7,24.4,14.7,996.8
114,wonju,2021-10-03,20.1,14.2,28.6,14,1001.8
114,wonju,2021-10-04,21.7,15.6,26.2,16.3,1003.1
114,wonju,2021-10-05,23.9,21.5,27.3,17.1,1003.2
114,wonju,2021-10-06,19.4,17.6,22.1,16.5,1002.5
114,wonju,2021-10-07,19.3,17.4,21.3,16.7,999.5
114,wonju,2021-10-08,19.4,18.5,21.1,17.6,1003.6
114,wonju,2021-10-09,20.8,17.9,25.7,17.5,1004.8
114,wonju,2021-10-10,20.6,15.9,26.5,17.9,1000.4
114,wonju,2021-10-11,16,13.6,18.6,11.4,1003.5
114,wonju,2021-10-12,17.1,15.3,18.8,11.2,1007.7
114,wonju,2021-10-13,18.4,12.9,24.3,12.4,1006.4
114,wonju,2021-10-14,18.4,15,22.7,13.4,1002
114,wonju,2021-10-15,17.2,15.6,18.9,14.6,1000.7
114,wonju,2021-10-16,12,4.6,16.3,3.7,1003.9
114,wonju,2021-10-17,5.2,1,10.3,-3.7,1009.2
114,wonju,2021-10-18,8,0.7,15.4,1,1005.7
114,wonju,2021-10-19,9.7,6.4,13.9,6.1,1001.6
114,wonju,2021-10-20,8.1,4.3,14.6,2.7,1003.5
114,wonju,2021-10-21,8.5,2.5,14.9,3,1002.2
114,wonju,2021-10-22,9,3.5,16.4,3.8,1004.5
114,wonju,2021-10-23,9.3,3.5,16.7,3.3,1010.4
114,wonju,2021-10-24,9,3.1,16.4,2.8,1008.7
114,wonju,2021-10-25,9.5,3.9,16.7,3.7,1005.3
114,wonju,2021-10-26,10,4.1,16.7,5.1,1002.9
